fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial,termino_legislativo,matched_name,matching_score,coalition,party_2
2019-11-21,Proyecto de Ley Reformatorio a Cuerpos Legales en Relación a la Innovación y al Emprendimiento,AN-2019-1747,pachala poma  luis alberto,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/79cd5a28-28fa-4158-abe5-cc7fc4ec34a9/Proyecto%20de%20Ley%20Reformatorio%20a%20Cuerpos%20Legales%20en%20Relaci%F3n%20a%20la%20Innovaci%F3n%20y%20al%20Emprendimiento%20Tr.%20394849.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/69535957-db05-47ce-a778-a40440a436a9/informe_1er_debate_reforma_emprendimiento.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2b0a7b80-c837-402a-baab-e8fcb95cb55b/informe_2dodebate_lorei.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e981ecf2-55c9-45f3-b567-e78b063f0a09/proyecto_de_ley_emprendimiento_juvenil.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0f5bd349-ffed-44c3-9338-1d16465e9435/op-409085-lasso.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e71130e9-f5e7-4a17-86b9-027e0a0c1a0a/ley_emprendimiento_juvenil-signed-signed0811738001634754530.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d9706945-cc7a-45ae-82dc-79d2ef39e7b4/65e77a4b-2d65-41a2-9958-faa63f25770a.pdf,3.0,pachala poma luis alberto,98.0,Unidad por el Cambio,CREO
2019-11-21,Proyecto de Ley Orgánica de Simplicidad y Progresividad Tributaria (urgente en materia económica),AN-2019-1743,moreno garces lenin,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/09f5251a-3e88-41f3-9ad7-b431faf28d55/Proyecto%20de%20Ley%20Org%E1nica%20de%20Simplicidad%20y%20Progresividad%20Tributaria%20(urgente%20en%20materia%20econ%F3mica)%20Tr%20386993.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d400769a-e3c8-444f-bc66-8947df13cb76/Informe%20Primer%20Debate%20Tr.%20387809.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3738f2e9-98fa-486f-9944-2ebada3d4578/Informe%20Segundo%20Debate%20Tr.%20389130.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4e4af738-6a40-488f-8eb3-cce0deaab032/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/44c2eca4-7eb7-4105-ad47-ec7d4fe47971/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20390172.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4ce8a82b-bcfe-4bed-86e9-480c00f31c8d/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/361207d1-34ef-403d-ac97-f5f9cad8548d/Registro%20Oficial%20N%B0%20111%20Ley%20Org%E1nica%20de%20Simplificaci%F3n%20y%20Progresividad%20Tributaria.pdf,3.0,barreto zambrano lenin daniel,86.0,UNES,RC
2019-10-30,Proyecto de Ley de Salud Mental,AN-2019-1733,mercedes maritza  serrano viteri,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/152e292a-803d-47da-b4e7-ab98ab42bbb8/Proyecto%20de%20Ley%20de%20Salud%20Mental%20Tr.%20384145.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3bbd965a-3ca5-46bd-92d7-e83854ebf6e6/inf-1d-sal-men-Memorando%20Nro.%20AN-CDSD-2022-0362-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/efb779aa-d14f-47b9-8bf5-62a9ea60e791/3.-%20Memorando%20Nro.%20AN-CDSD-2023-0058-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1eacb8c7-86fb-44b6-8f95-c6734e2ce0d5/oficio_no_pan-sevj-2023-081.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b0d09f46-61b8-43f7-89ca-7e30f6990136/objecion_ley_org%C1nica_de_salud_mental_(20220607)-signed.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/84db29ac-4905-41f6-86dc-4608c740e817/INF-NO~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/459aa7f2-992a-400c-8858-04d1bdf02054/REGIST~1.PDF,3.0,serrano viteri mercedes maritza,95.0,Cambio Positivo,PSC
2019-10-24,Proyecto de Ley Orgánica de Salud Mental,AN-2019-1728,taiano basante  vicente giovanny,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,En trámite / Revisión en Comisión de la Objeción,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9d35f1e3-0eec-47ce-bd8d-21c767506f77/Proyecto%20de%20Ley%20Org%E1nica%20de%20Salud%20Mental%20Tr.%20383050.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3f6df8ba-5a89-45ab-8539-e93a5830cb16/inf-1d-sal-men-Memorando%20Nro.%20AN-CDSD-2022-0362-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/eec6d2e2-ecf7-462d-b22a-8158c88b6f8c/3.-%20Memorando%20Nro.%20AN-CDSD-2023-0058-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cd96e0b4-8e10-475a-8501-bbc5f0ee928b/oficio_no_pan-sevj-2023-081.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3f6b8bd4-3027-4519-b8ca-8b5484d70652/objecion_ley_org%C1nica_de_salud_mental_(20220607)-signed.pdf,0,,0,,0,,3.0,taiano basante vicente giovanny,98.0,Cambio Positivo,PSC
2019-10-22,Proyecto de Ley Orgánica de Recuperación de Bienes de Origen y Destino Ilícito e Injustificado (Ley de Extinción de Dominio),AN-2021-2028,villamar jacome  pedro fabricio,ASAMBLEÍSTA/S,"Comisión de Transparencia, Participación Ciudadana y Control Social",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d4276547-b7bf-4fe8-b7e8-10c2b7f68f9c/pp-t382831-FVILLAMAR-22-10-2019.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/db248bd6-aba8-4632-b678-58286cbcf3fa/inf-1d-rec-bie-t382831-carp-1111_compressed%20(1).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7800e179-3e61-4703-a77f-08e09eaa42f7/Informe%20para%20Segundo%20Debate%20del%20Proyecto%20de%20Ley%20Org%E1nica%20de%20Extinc%F3n%20de%20Dominio.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b55ac9b4-074c-49ab-b6bc-23f03e639b40/Proyecto%20de%20Ley%20de%20Extinci%F3n%20de%20Dominio.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b32c7fbc-7ff8-4e0c-aa18-7eee82822cba/401550-moreno_compressed.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/42ca0a67-6297-4100-83b0-f2ec05b07f9f/ley_de_extincio%01n_de_dominio.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1324704a-a8f7-4914-bada-25684260093f/ro-452-5to-sup-14-05-2021-.pdf,3.0,villamar jacome pedro fabricio,98.0,Sin bancada,CREO
2019-10-21,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Movilidad Humana,AN-2019-1721,villamar jacome  pedro fabricio,ASAMBLEÍSTA/S,Comisión de Relaciones Internacionales y Movilidad Humana,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/518ba0c7-0b3c-43dc-a1b8-b81cb2737067/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Movilidad%20Humana%20Tr.%20382514.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/593415a3-a759-46c6-9b5f-7c0b4434abd4/uni-sd.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/22cef449-874a-44a9-9eff-0d18e0272251/Informe%20de%20Segundo%20Debate%20del%20Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20de%20la%20Ley%20Org%E1nica%20de%20Movilidad%20Humana.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/45ec931a-e728-4c4a-93ac-a0ff6e9a2162/LOMH-signed-signed%20(1).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5f6284d4-1ee0-4c3d-8561-9eac85d21ec4/op-400957-moreno.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/59162efe-a1bd-466a-8a69-64248749e984/Texto%20Final%20Objeci%F3n-Movilidad%20Humana-signed-2-signed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/495c4f1c-3004-4ccc-906f-d2c474a25ffb/3SRO386_20210205.pdf,3.0,villamar jacome pedro fabricio,98.0,Sin bancada,CREO
2019-10-16,Proyecto de Ley Orgánica Reformatoria del Código Orgánico de la Función Judicial,AN-2019-1724,suquilanda valdivieso  byron vinicio,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0db8e2fb-14f0-4e69-85b3-639b3335aa42/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20del%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial%20Tr.%20382089.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1b862525-6a9a-45c9-8b77-252ecd97c72d/Infrome%20para%20Primer%20Debate%20del%20Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1dd338dc-a84f-4bc2-8fb2-542022c32984/Informe%20de%20Segundo%20Debate%20de%20la%20Ley%20Org%E1nicA%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/14726b8a-304f-4a98-9aad-875679753265/COFJ.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/de906a19-943b-4d98-81a8-b1b858d7c274/op-400380-moreno-06-11-2020.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2f65ad0b-0978-4486-874a-a57829482ed1/LOFJu-signed-signed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/45f5d417-2693-4327-8c2a-493e0f39d39c/SRO345_20201208.pdf,3.0,suquilanda valdivieso byron vinicio,99.0,Unidad por el Cambio,CREO
2019-09-26,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2019-1711,chavez bajana  kharla del rocio,ASAMBLEÍSTA/S,"Comisión Especializada Ocasional para Coordinar, Evaluar y dar Seguimiento al Consejo Consultivo establecido en la Ley de Transporte Terrestre, Tránsito y Seguridad Vial",Publicado / Registro del texto definitivo para publicación,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/36d1a3f4-36d0-4875-84d7-d745dac3c7d3/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Lottsv%20Tr.%20380378.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ab379913-36fe-43bd-a168-49a6528db920/uni-sd.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/84b81c2b-3188-4022-bc37-dbddfe2dab65/2020-03-13-inf-2d-399242-ferNAdez.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d7e0f6fc-3b97-40fc-8548-8a97dce8b686/ley_de_tr%E1nisto_compressed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/083e4dc7-dbeb-4130-8e79-d68e4fd88fad/op-inc-t-404192.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fd1354b6-2dfb-4530-8a4b-23de6fb82750/407235-pozo.pdf,0,,3.0,chavez bajana kharla del rocio,98.0,Sin bancada,Ind.
2019-09-24,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Cultura,AN-2019-1708,villamar jacome  pedro fabricio,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4268cce9-9d4b-4d94-a853-f4151210bc0b/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Cultura%20Tr.%20379939.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/69650477-c362-4369-87b1-43a9517661ea/ebate_ley_org%E1nica_reformatoria_a_la_ley_de_cultura-signed-signed-signed_firmado-signed-signed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/94c426c8-7401-40c5-9b5f-6e54e71aeb62/2D-INF~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1355cd09-557d-48e5-87a6-1b85bd0e90fb/AP-REM~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b78221b8-9264-453e-93df-6c461bcfd072/VETO_T~1.PDF,0,,0,,3.0,villamar jacome pedro fabricio,98.0,Sin bancada,CREO
2019-09-12,Proyecto de Ley Orgánica de la Juventud,AN-2019-1700,aleaga santos  ronny xavier,ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/48ec3522-bfc9-43ae-9259-adeb70557324/Proyecto%20de%20Ley%20Org%E1nica%20de%20la%20Juventud%20Tr.%20378734.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bc50481a-c0da-435c-ae4e-338da0a213bb/2._informe_primer_debate_lj_suscrito_as.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/53b2d206-9b3f-4f81-8d5b-c9df70c7e646/Inf%202%20debate%20ley%20de%20juventudes.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1ee76576-3efa-4e2f-a358-71851078f45d/pan-e-hnmp-2022-002_1.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6f9792d3-403c-4221-9915-3a4508f12412/op-429343-lasso.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0c1fa004-1e2d-4ab6-9eb2-5c3561545268/oficio_pan-sejv-2022-063.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d8f27968-45a6-4914-927f-0c7a327e6660/ro-222-sup-04-01-2023.pdf,3.0,aleaga santos ronny xavier,98.0,UNES,RC
2019-09-10,Proyecto de Ley de Creación y Regulación de la Sociedad por Acciones Simplificada,AN-2019-1699,cuesta orellana maria de lourdes,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/194834c6-3c50-4f4e-8733-66aa99655c30/Proyecto%20de%20Ley%20de%20Creaci%F3n%20y%20Regulaci%F3n%20de%20la%20Sociedad%20por%20Acciones%20Simplificada%20Tr.%20378539.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/516ff776-a3a6-472a-9dd6-cf7b07afd51b/sg.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/faa5a7f3-20f6-4449-afa9-644ac75a8cad/sg.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f3ba037e-80af-4da8-8975-775148faa513/ap-emp-07-01-2019.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a3815b8f-6c4b-44ca-9721-84ce8e2db7a4/2020-02-08-op-RD_396655moreno_396655_563221.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/78b1e207-c045-4343-b12f-86c5e43e655b/RO.%20Emprendimiento%20e%20Innovaci%F3n%20.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f36081c2-fa2c-4f3e-93c2-d685efa8c8a9/2020-02-28-SRO151_20200228.pdf,3.0,cuesta orellana maria de lourdes,100.0,Sin Bancada,PSC
2019-09-05,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2019-1691,saltos moreira diana gabriela,ASAMBLEÍSTA/S,"Comisión Especializada Ocasional para Coordinar, Evaluar y dar Seguimiento al Consejo Consultivo establecido en la Ley de Transporte Terrestre, Tránsito y Seguridad Vial",Publicado / Registro del texto definitivo para publicación,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3c92606f-f0ee-4602-bb96-97b105651664/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Lotttsv%20Tr.%20377921.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d47e74ac-6673-4ba0-b1af-2598703a2b18/uni-sd.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/99d04b6a-742d-4c4c-8cad-754e54f48552/2020-03-13-inf-2d-399242-ferNAdez.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bf5a6734-d969-422f-b7a8-15bec19e6ae7/ley_de_tr%E1nisto_compressed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a220ae28-2bf1-42e4-ab7f-18b16459376c/op-inc-t-404192.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/21437997-d19c-4317-9482-74da9d495877/407235-pozo.pdf,0,,3.0,saltos moreira diana gabriela,100.0,Unidad por el Cambio,CREO
2019-09-02,Proyecto de Ley Orgánica Reformatoria al Código Orgánico de la Función Judicial,AN-2019-1684,moreno garces lenin,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/30033a39-fea8-4630-8f85-9d0d86cef360/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial%20Tr.%20377130.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8787be20-4ad9-46d3-b484-11abea2b50a4/Infrome%20para%20Primer%20Debate%20del%20Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/65288aad-473b-4f44-b405-dc9e7a551dc1/Informe%20de%20Segundo%20Debate%20de%20la%20Ley%20Org%E1nicA%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f3d0a929-a6e8-4517-abd1-b73430b96211/COFJ.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6cddc7cf-f94a-49f4-9810-a3783adfe57b/op-400380-moreno-06-11-2020.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/307e8f30-5ffe-4abb-b4a5-cabbdd19af9a/LOFJu-signed-signed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9823e817-1a6b-4511-b4f2-f78f30e23e8d/SRO345_20201208.pdf,3.0,barreto zambrano lenin daniel,86.0,UNES,RC
2019-08-20,Proyecto de Ley Orgánica de Personal y Disciplina de Fuerzas Armadas,AN-2019-1683,moreno garces lenin,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,"Comisión de Soberanía, Integración y Seguridad Integral",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cd61707a-02df-41dd-9d24-65aaf6e073c6/Proyecto%20de%20Ley%20Org%E1nica%20de%20Personal%20y%20Disciplina%20de%20Fuerzas%20Armadas%20Tr.%20376357.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4723e051-465b-415b-9bb5-9d382d6726cf/informe_primer_debate_ley_de_personal_de_las_ffaa.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2f7b62a4-296d-4aaa-adfa-1193907ae45a/Informe%20para%20Segundo%20Debate%20del%20Proy.%20de%20Ley%20Org%E1nica%20de%20Personal%20y%20Disciplina%20de%20Fuerzas%20Armadas%20.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9c429ca8-2841-4c87-ad70-4abafb990726/oficio_no._pan-sejv-2022-041_1.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bdb0776e-f537-4e21-a2f4-c89bf064aa33/op-429479-lasso_compressed.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/397e326e-b03d-4e12-a90c-513ff5d51b78/oficio_no._pan-sejv-2023-010.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d8b40cb8-d2be-4854-9c3a-58aec01a6788/ro-236-supl-24-01-2023.pdf,3.0,barreto zambrano lenin daniel,86.0,UNES,RC
